iter	Logloss
310	0.3555601331
311	0.3553583959
312	0.3552022163
313	0.3550225203
314	0.3548345837
315	0.3545955524
316	0.3542976106
317	0.3540882545
318	0.3539342736
319	0.3538272692
320	0.3537007081
321	0.3534678089
322	0.3531035613
323	0.3527953477
324	0.3526105454
325	0.3524121532
326	0.3522966119
327	0.3520515701
328	0.3518480023
329	0.3516944803
330	0.3515325539
331	0.3513944555
332	0.351198741
333	0.3509389006
334	0.3507543124
335	0.3506360726
336	0.3504787087
337	0.3503236299
338	0.3499129281
339	0.3497874198
340	0.3496104775
341	0.349467186
342	0.3493250901
343	0.3491179046
344	0.3488578322
345	0.3487627064
346	0.3486160369
347	0.3484565547
348	0.3483569231
349	0.3482144439
350	0.3480795768
351	0.3478406215
352	0.3476736782
353	0.3475070604
354	0.3473387167
355	0.3470569563
356	0.3469163038
357	0.3467369944
358	0.3464256991
359	0.3462283307
360	0.3460847972
361	0.345727894
362	0.3456634915
363	0.3453890929
364	0.3451189171
365	0.3449395161
366	0.3447791208
367	0.3444971313
368	0.3442451904
369	0.3439689259
370	0.3438601053
371	0.3436807024
372	0.3435841892
373	0.3433429264
374	0.3432103741
375	0.3429883257
